b,d,converted,firstBit,secondBit,thirdBit,firstBitInvert,secondBitInvert,thirdBitInvert
647,204.0348717948718,11001121.794871794,1.0,0.0,0.0021794871794871,0.0,1.0,0.9978205128205129
648,204.0389743589744,11001124.358974358,1.0,0.0,0.0024358974358974,0.0,1.0,0.9975641025641026
649,204.04102564102564,11001002.564102564,0.9998717948717948,0.0,0.003076923076923,0.00012820512820521657,1.0,0.996923076923077
650,204.0348717948718,11001121.794871794,1.0,0.0,0.0021794871794871,0.0,1.0,0.9978205128205129
651,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
652,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
653,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
654,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
655,204.0451282051282,11001005.128205128,0.9998717948717948,0.0,0.0033333333333333,0.00012820512820521657,1.0,0.9966666666666667
656,204.0533333333333,11001133.333333334,1.0,0.0,0.0033333333333333,0.0,1.0,0.9966666666666667
657,204.02871794871797,11000871.794871794,0.9997435897435898,0.0,0.0028205128205128,0.0002564102564102111,1.0,0.9971794871794872
658,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
659,204.02461538461537,11000992.307692308,0.9998717948717948,0.0,0.002051282051282,0.00012820512820521657,1.0,0.997948717948718
660,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
661,204.0225641025641,11001114.102564102,1.0,0.0,0.0014102564102564,0.0,1.0,0.9985897435897436
662,204.05128205128204,11001132.051282052,1.0,0.0,0.0032051282051282,0.0,1.0,0.9967948717948718
663,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
664,204.0389743589744,11001124.358974358,1.0,0.0,0.0024358974358974,0.0,1.0,0.9975641025641026
665,204.0533333333333,11001133.333333334,1.0,0.0,0.0033333333333333,0.0,1.0,0.9966666666666667
666,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
667,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
668,204.04717948717948,11001129.487179488,1.0,0.0,0.0029487179487179,0.0,1.0,0.9970512820512821
669,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
670,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
671,204.0553846153846,11001134.615384616,1.0,0.0,0.0034615384615384,0.0,1.0,0.9965384615384616
672,204.02051282051283,11001112.82051282,1.0,0.0,0.0012820512820512,0.0,1.0,0.9987179487179488
673,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
674,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
675,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
676,204.05128205128204,11001132.051282052,1.0,0.0,0.0032051282051282,0.0,1.0,0.9967948717948718
677,204.02461538461537,11000992.307692308,0.9998717948717948,0.0,0.002051282051282,0.00012820512820521657,1.0,0.997948717948718
678,204.0389743589744,11001124.358974358,1.0,0.0,0.0024358974358974,0.0,1.0,0.9975641025641026
679,204.02666666666667,11001116.666666666,1.0,0.0,0.0016666666666666,0.0,1.0,0.9983333333333334
680,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
681,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
682,204.02461538461537,11001115.384615384,1.0,0.0,0.0015384615384615,0.0,1.0,0.9984615384615385
683,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
684,204.0348717948718,11000998.717948718,0.9998717948717948,0.0,0.0026923076923076,0.00012820512820521657,1.0,0.9973076923076925
685,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
686,204.0225641025641,11000991.025641026,0.9998717948717948,0.0,0.0019230769230769,0.00012820512820521657,1.0,0.9980769230769231
687,204.0389743589744,11001124.358974358,1.0,0.0,0.0024358974358974,0.0,1.0,0.9975641025641026
688,204.01435897435897,11000862.82051282,0.9997435897435898,0.0,0.0019230769230769,0.0002564102564102111,1.0,0.9980769230769231
689,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
690,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
691,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
692,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
693,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
694,204.04717948717948,11001129.487179488,1.0,0.0,0.0029487179487179,0.0,1.0,0.9970512820512821
695,204.01641025641027,11000987.17948718,0.9998717948717948,0.0,0.0015384615384615,0.00012820512820521657,1.0,0.9984615384615385
696,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
697,204.0225641025641,11000991.025641026,0.9998717948717948,0.0,0.0019230769230769,0.00012820512820521657,1.0,0.9980769230769231
698,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
699,204.05128205128204,11001132.051282052,1.0,0.0,0.0032051282051282,0.0,1.0,0.9967948717948718
700,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
701,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
702,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
703,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
704,204.02666666666667,11000993.58974359,0.9998717948717948,0.0,0.0021794871794871,0.00012820512820521657,1.0,0.9978205128205129
705,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
706,204.02666666666667,11001116.666666666,1.0,0.0,0.0016666666666666,0.0,1.0,0.9983333333333334
707,204.0348717948718,11001121.794871794,1.0,0.0,0.0021794871794871,0.0,1.0,0.9978205128205129
708,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
709,204.0225641025641,11000867.948717948,0.9997435897435898,0.0,0.0024358974358974,0.0002564102564102111,1.0,0.9975641025641026
710,204.05128205128204,11001132.051282052,1.0,0.0,0.0032051282051282,0.0,1.0,0.9967948717948718
711,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
712,204.04717948717948,11001129.487179488,1.0,0.0,0.0029487179487179,0.0,1.0,0.9970512820512821
713,204.04717948717948,11001129.487179488,1.0,0.0,0.0029487179487179,0.0,1.0,0.9970512820512821
714,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
715,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
716,204.0348717948718,11001121.794871794,1.0,0.0,0.0021794871794871,0.0,1.0,0.9978205128205129
717,204.0225641025641,11001114.102564102,1.0,0.0,0.0014102564102564,0.0,1.0,0.9985897435897436
718,204.02051282051283,11000989.743589744,0.9998717948717948,0.0,0.0017948717948717,0.00012820512820521657,1.0,0.9982051282051283
719,204.02871794871797,11000994.871794872,0.9998717948717948,0.0,0.0023076923076923,0.00012820512820521657,1.0,0.9976923076923077
720,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
721,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
722,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
723,204.0348717948718,11000998.717948718,0.9998717948717948,0.0,0.0026923076923076,0.00012820512820521657,1.0,0.9973076923076925
724,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
725,204.05128205128204,11001132.051282052,1.0,0.0,0.0032051282051282,0.0,1.0,0.9967948717948718
726,204.04717948717948,11001129.487179488,1.0,0.0,0.0029487179487179,0.0,1.0,0.9970512820512821
727,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
728,204.02666666666667,11001116.666666666,1.0,0.0,0.0016666666666666,0.0,1.0,0.9983333333333334
729,204.0533333333333,11001143.58974359,1.0,0.0001282051282051,0.003076923076923,0.0,0.9998717948717949,0.996923076923077
730,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
731,204.01846153846157,11000988.461538462,0.9998717948717948,0.0,0.0016666666666666,0.00012820512820521657,1.0,0.9983333333333334
732,204.08410256410252,11001101.282051282,0.9998717948717948,0.0008974358974358,0.0039743589743589,0.00012820512820521657,0.9991025641025642,0.9960256410256411
733,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
734,204.02461538461537,11000992.307692308,0.9998717948717948,0.0,0.002051282051282,0.00012820512820521657,1.0,0.997948717948718
735,204.03692307692307,11001000.0,0.9998717948717948,0.0,0.0028205128205128,0.00012820512820521657,1.0,0.9971794871794872
736,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
737,204.0574358974359,11001135.897435898,1.0,0.0,0.0035897435897435,0.0,1.0,0.9964102564102565
738,204.02666666666667,11001116.666666666,1.0,0.0,0.0016666666666666,0.0,1.0,0.9983333333333334
739,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
740,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
741,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
742,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
743,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
744,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
745,204.0348717948718,11001121.794871794,1.0,0.0,0.0021794871794871,0.0,1.0,0.9978205128205129
746,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
747,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
748,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
749,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
750,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
751,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
752,204.01641025641027,11001110.256410256,1.0,0.0,0.001025641025641,0.0,1.0,0.998974358974359
753,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
754,204.04102564102564,11001002.564102564,0.9998717948717948,0.0,0.003076923076923,0.00012820512820521657,1.0,0.996923076923077
755,204.02666666666667,11001116.666666666,1.0,0.0,0.0016666666666666,0.0,1.0,0.9983333333333334
756,204.0348717948718,11001121.794871794,1.0,0.0,0.0021794871794871,0.0,1.0,0.9978205128205129
757,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
758,204.0225641025641,11000991.025641026,0.9998717948717948,0.0,0.0019230769230769,0.00012820512820521657,1.0,0.9980769230769231
759,204.02461538461537,11001115.384615384,1.0,0.0,0.0015384615384615,0.0,1.0,0.9984615384615385
760,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
761,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
762,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
763,204.0389743589744,11001124.358974358,1.0,0.0,0.0024358974358974,0.0,1.0,0.9975641025641026
764,204.0553846153846,11001134.615384616,1.0,0.0,0.0034615384615384,0.0,1.0,0.9965384615384616
765,204.02461538461537,11001115.384615384,1.0,0.0,0.0015384615384615,0.0,1.0,0.9984615384615385
766,204.0328205128205,11000997.435897436,0.9998717948717948,0.0,0.0025641025641025,0.00012820512820521657,1.0,0.9974358974358974
767,204.0697435897436,11001205.128205128,1.0,0.0007692307692307,0.0028205128205128,0.0,0.9992307692307693,0.9971794871794872
768,204.0492307692308,11001130.76923077,1.0,0.0,0.003076923076923,0.0,1.0,0.996923076923077
769,204.0348717948718,11001121.794871794,1.0,0.0,0.0021794871794871,0.0,1.0,0.9978205128205129
770,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
771,204.0348717948718,11001121.794871794,1.0,0.0,0.0021794871794871,0.0,1.0,0.9978205128205129
772,204.0553846153846,11001134.615384616,1.0,0.0,0.0034615384615384,0.0,1.0,0.9965384615384616
773,204.0451282051282,11001128.205128206,1.0,0.0,0.0028205128205128,0.0,1.0,0.9971794871794872
774,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
775,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
776,204.0389743589744,11001124.358974358,1.0,0.0,0.0024358974358974,0.0,1.0,0.9975641025641026
777,204.02666666666667,11000993.58974359,0.9998717948717948,0.0,0.0021794871794871,0.00012820512820521657,1.0,0.9978205128205129
778,204.0430769230769,11001126.923076924,1.0,0.0,0.0026923076923076,0.0,1.0,0.9973076923076925
779,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
780,204.0492307692308,11001130.76923077,1.0,0.0,0.003076923076923,0.0,1.0,0.996923076923077
781,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
782,204.02871794871797,11001117.948717948,1.0,0.0,0.0017948717948717,0.0,1.0,0.9982051282051283
783,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
784,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
785,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
786,204.02666666666667,11000993.58974359,0.9998717948717948,0.0,0.0021794871794871,0.00012820512820521657,1.0,0.9978205128205129
787,204.0328205128205,11001120.512820512,1.0,0.0,0.002051282051282,0.0,1.0,0.997948717948718
788,204.0225641025641,11001114.102564102,1.0,0.0,0.0014102564102564,0.0,1.0,0.9985897435897436
789,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
790,204.04102564102564,11001125.641025642,1.0,0.0,0.0025641025641025,0.0,1.0,0.9974358974358974
791,204.02666666666667,11000993.58974359,0.9998717948717948,0.0,0.0021794871794871,0.00012820512820521657,1.0,0.9978205128205129
792,204.03692307692307,11001123.076923076,1.0,0.0,0.0023076923076923,0.0,1.0,0.9976923076923077
793,204.00615384615384,11000857.692307692,0.9997435897435898,0.0,0.0014102564102564,0.0002564102564102111,1.0,0.9985897435897436
794,204.0389743589744,11001124.358974358,1.0,0.0,0.0024358974358974,0.0,1.0,0.9975641025641026
795,204.02051282051283,11001112.82051282,1.0,0.0,0.0012820512820512,0.0,1.0,0.9987179487179488
796,204.03076923076924,11001119.23076923,1.0,0.0,0.0019230769230769,0.0,1.0,0.9980769230769231
797,204.052,11001132.5,1.0,0.0,0.00325,0.0,1.0,0.99675
798,204.034,11001121.25,1.0,0.0,0.002125,0.0,1.0,0.997875
799,204.036,11001002.5,0.999875,0.0,0.00275,0.00012500000000004174,1.0,0.99725
800,204.026,11001116.25,1.0,0.0,0.001625,0.0,1.0,0.998375
801,202.458,10976376.25,0.97525,0.0,0.002625,0.02475000000000005,1.0,0.997375
802,202.876,10983237.5,0.982125,0.0,0.00125,0.017874999999999974,1.0,0.99875
803,202.51,10977378.75,0.97625,0.000125,0.001625,0.02375000000000005,0.999875,0.998375
804,203.438,10991628.75,0.9905,0.0,0.002875,0.009499999999999953,1.0,0.997125
805,204.034,11001121.25,1.0,0.0,0.002125,0.0,1.0,0.997875
806,204.032,11001120.0,1.0,0.0,0.002,0.0,1.0,0.998
807,204.038,11001123.75,1.0,0.0,0.002375,0.0,1.0,0.997625
808,204.04,11001125.0,1.0,0.0,0.0025,0.0,1.0,0.9975
809,202.562,10978001.25,0.976875,0.0,0.002625,0.02312499999999995,1.0,0.997375
810,203.452,10991877.5,0.99075,0.0,0.00275,0.00924999999999998,1.0,0.99725
811,204.032,11001120.0,1.0,0.0,0.002,0.0,1.0,0.998
812,204.042,11001126.25,1.0,0.0,0.002625,0.0,1.0,0.997375
813,204.038,11001123.75,1.0,0.0,0.002375,0.0,1.0,0.997625
814,204.036,11001122.5,1.0,0.0,0.00225,0.0,1.0,0.99775
815,204.034,11001121.25,1.0,0.0,0.002125,0.0,1.0,0.997875
816,204.034,11001121.25,1.0,0.0,0.002125,0.0,1.0,0.997875
817,204.032,11001120.0,1.0,0.0,0.002,0.0,1.0,0.998
818,204.036,11001122.5,1.0,0.0,0.00225,0.0,1.0,0.99775
819,204.03,11000998.75,0.999875,0.0,0.002375,0.00012500000000004174,1.0,0.997625
820,204.038,11001123.75,1.0,0.0,0.002375,0.0,1.0,0.997625
821,204.034,11001121.25,1.0,0.0,0.002125,0.0,1.0,0.997875
822,204.044,11001127.5,1.0,0.0,0.00275,0.0,1.0,0.99725
823,204.042,11001126.25,1.0,0.0,0.002625,0.0,1.0,0.997375
824,204.04,11001125.0,1.0,0.0,0.0025,0.0,1.0,0.9975
825,204.06,11001137.5,1.0,0.0,0.00375,0.0,1.0,0.99625
826,204.038,11000883.75,0.99975,0.0,0.003375,0.00024999999999997247,1.0,0.996625
827,204.028,11000997.5,0.999875,0.0,0.00225,0.00012500000000004174,1.0,0.99775
828,204.04,11001125.0,1.0,0.0,0.0025,0.0,1.0,0.9975
829,204.044,11001127.5,1.0,0.0,0.00275,0.0,1.0,0.99725
830,204.018,11000871.25,0.99975,0.0,0.002125,0.00024999999999997247,1.0,0.997875
831,204.0,11000500.0,0.999375,0.0,0.0025,0.0006249999999999867,1.0,0.9975
832,204.04,11001125.0,1.0,0.0,0.0025,0.0,1.0,0.9975
833,204.01,11000866.25,0.99975,0.0,0.001625,0.00024999999999997247,1.0,0.998375
834,203.984,11000250.0,0.999125,0.0,0.0025,0.0008749999999999591,1.0,0.9975
835,203.984,11000250.0,0.999125,0.0,0.0025,0.0008749999999999591,1.0,0.9975
836,203.988,11000252.5,0.999125,0.0,0.00275,0.0008749999999999591,1.0,0.99725
837,203.928,10999495.0,0.998375,0.0,0.002,0.0016249999999999876,1.0,0.998
838,203.912,10999005.0,0.997875,0.0,0.003,0.0021250000000000435,1.0,0.997
839,203.836,10997997.5,0.996875,0.0,0.00225,0.0031250000000000444,1.0,0.99775
840,203.882,10998746.25,0.997625,0.0,0.002125,0.002375000000000016,1.0,0.997875
841,203.72,10996125.0,0.995,0.0,0.0025,0.0050000000000000044,1.0,0.9975
842,203.744,10996380.0,0.99525,0.0,0.003,0.004750000000000032,1.0,0.997
843,203.582,10993998.75,0.992875,0.0,0.002375,0.007125000000000048,1.0,0.997625
844,203.606,10994493.75,0.993375,0.0,0.001875,0.006624999999999992,1.0,0.998125
845,203.528,10993125.0,0.992,0.0,0.0025,0.008000000000000007,1.0,0.9975
846,203.406,10991128.75,0.99,0.0,0.002875,0.010000000000000009,1.0,0.997125
847,203.084,10986247.5,0.985125,0.0,0.00225,0.014874999999999972,1.0,0.99775
848,203.25,10988631.25,0.9875,0.0,0.003125,0.012499999999999956,1.0,0.996875
849,202.786,10981621.25,0.9805,0.0,0.002125,0.019499999999999962,1.0,0.997875
850,202.746,10980876.25,0.97975,0.0,0.002625,0.02024999999999999,1.0,0.997375
851,202.082,10970501.25,0.969375,0.0,0.002625,0.030625000000000013,1.0,0.997375
852,201.792,10965880.0,0.96475,0.0,0.003,0.035250000000000004,1.0,0.997
853,201.286,10958123.75,0.957,0.0,0.002375,0.04300000000000004,1.0,0.997625
854,201.122,10955381.25,0.95425,0.0,0.003125,0.04574999999999996,1.0,0.996875
855,200.428,10944627.5,0.9435,0.0,0.00275,0.056499999999999995,1.0,0.99725
856,200.022,10938373.75,0.93725,0.0,0.002375,0.06274999999999997,1.0,0.997625
857,198.96,10921630.0,0.9205,0.0,0.003,0.07950000000000002,1.0,0.997
858,198.546,10915371.25,0.91425,0.0,0.002125,0.08574999999999999,1.0,0.997875
859,197.424,10897750.0,0.896625,0.0,0.0025,0.103375,1.0,0.9975
860,196.534,10883753.75,0.882625,0.0,0.002875,0.11737500000000001,1.0,0.997125
861,195.298,10864501.25,0.863375,0.0,0.002625,0.136625,1.0,0.997375
862,194.548,10852752.5,0.851625,0.0,0.00275,0.14837500000000003,1.0,0.99725
863,192.922,10827496.25,0.826375,0.0,0.002125,0.17362500000000003,1.0,0.997875
864,191.622,10807363.75,0.80625,0.0,0.001375,0.19374999999999998,1.0,0.998625
865,190.424,10788375.0,0.78725,0.0,0.0025,0.21275,1.0,0.9975
866,188.624,10760250.0,0.759125,0.0,0.0025,0.24087499999999995,1.0,0.9975
867,187.78,10747242.5,0.746125,0.0,0.00175,0.25387499999999996,1.0,0.99825
868,185.63,10713618.75,0.7125,0.0,0.001875,0.2875,1.0,0.998125
869,183.22,10675992.5,0.674875,0.0,0.00175,0.325125,1.0,0.99825
870,181.882,10654996.25,0.653875,0.0,0.002125,0.346125,1.0,0.997875
871,180.61,10635241.25,0.634125,0.0,0.001625,0.36587499999999995,1.0,0.998375
872,177.6,10587480.0,0.587625,0.0,0.0005,0.41237500000000005,1.0,0.9995
873,176.378,10568116.25,0.56825,0.0,0.001625,0.43174999999999997,1.0,0.998375
874,174.21,10535361.25,0.53425,0.0,0.001125,0.46575,1.0,0.998875
875,172.206,10504108.75,0.503,0.0,0.000875,0.497,1.0,0.999125
876,170.068,10468392.5,0.46975,0.00025,0.00175,0.53025,0.99975,0.99825
877,168.346,10440496.25,0.443125,0.0,0.002125,0.556875,1.0,0.997875
878,166.408,10413485.0,0.412375,0.0,0.001,0.5876250000000001,1.0,0.999
879,164.154,10375126.25,0.37775,0.000125,0.001375,0.62225,0.999875,0.998625
880,162.574,10353608.75,0.3525,0.0,0.000875,0.6475,1.0,0.999125
881,161.328,10334230.0,0.333125,0.0,0.0005,0.666875,1.0,0.9995
882,159.23,10301358.75,0.30025,0.0,0.000875,0.69975,1.0,0.999125
883,157.374,10272358.75,0.27125,0.0,0.000875,0.72875,1.0,0.999125
884,164.026,10376356.25,0.37525,0.0,0.000625,0.62475,1.0,0.999375
885,162.528,10352860.0,0.35175,0.0,0.001,0.64825,1.0,0.999
886,160.356,10318982.5,0.317875,0.0,0.00075,0.682125,1.0,0.99925
887,158.544,10290730.0,0.289625,0.0,0.0005,0.710375,1.0,0.9995
888,156.938,10264496.25,0.264625,0.000125,0.000875,0.735375,0.999875,0.999125
889,155.482,10242976.25,0.241875,0.0,0.000125,0.7581249999999999,1.0,0.999875
890,154.3,10224477.5,0.223375,0.0,0.00025,0.776625,1.0,0.99975
891,152.63,10198353.75,0.19725,0.0,0.000375,0.80275,1.0,0.999625
892,151.016,10173105.0,0.172,0.0,0.0005,0.8280000000000001,1.0,0.9995
893,150.076,10157477.5,0.157625,0.0,0.00025,0.842375,1.0,0.99975
894,148.674,10135601.25,0.13575,0.0,0.000125,0.86425,1.0,0.999875
895,147.914,10124726.25,0.123625,0.0,0.000125,0.876375,1.0,0.999875
896,147.048,10111225.0,0.110125,0.0,0.0,0.889875,1.0,1.0
897,146.004,10094852.5,0.09375,0.0,0.00025,0.90625,1.0,0.99975
898,145.71,10090228.75,0.089125,0.0,0.000375,0.910875,1.0,0.999625
899,144.628,10073352.5,0.07225,0.0,0.00025,0.92775,1.0,0.99975
900,144.048,10064350.0,0.06325,0.0,0.0,0.93675,1.0,1.0
901,143.618,10056601.25,0.05675,0.0,0.000125,0.94325,1.0,0.999875
902,142.896,10046350.0,0.04525,0.0,0.0,0.95475,1.0,1.0
903,142.424,10038975.0,0.037875,0.0,0.0,0.962125,1.0,1.0
904,141.944,10031475.0,0.030375,0.0,0.0,0.969625,1.0,1.0
905,141.856,10029100.0,0.02925,0.0,0.0,0.97075,1.0,1.0
906,141.466,10023976.25,0.022875,0.0,0.000125,0.977125,1.0,0.999875
907,141.442,10023601.25,0.0225,0.0,0.000125,0.9775,1.0,0.999875
908,141.08,10017975.0,0.016875,0.0,0.0,0.983125,1.0,1.0
909,140.938,10015726.25,0.014625,0.0,0.000125,0.985375,1.0,0.999875
910,140.706,10012101.25,0.011,0.0,0.000125,0.989,1.0,0.999875
911,140.616,10010725.0,0.009625,0.0,0.0,0.990375,1.0,1.0
912,140.464,10007350.0,0.0075,0.0,0.0,0.9925,1.0,1.0
913,140.424,10007725.0,0.006625,0.0,0.0,0.993375,1.0,1.0
914,140.336,10006350.0,0.00525,0.0,0.0,0.99475,1.0,1.0
915,140.248,10004975.0,0.003875,0.0,0.0,0.996125,1.0,1.0
916,140.2,10004225.0,0.003125,0.0,0.0,0.996875,1.0,1.0
917,140.216,10004475.0,0.003375,0.0,0.0,0.996625,1.0,1.0
918,140.152,10003475.0,0.002375,0.0,0.0,0.997625,1.0,1.0
919,140.104,10002725.0,0.001625,0.0,0.0,0.998375,1.0,1.0
920,140.104,10002725.0,0.001625,0.0,0.0,0.998375,1.0,1.0
921,140.048,10001850.0,0.00075,0.0,0.0,0.99925,1.0,1.0
922,140.032,10000600.0,0.00075,0.0,0.0,0.99925,1.0,1.0
923,140.032,10001600.0,0.0005,0.0,0.0,0.9995,1.0,1.0
924,140.032,10001600.0,0.0005,0.0,0.0,0.9995,1.0,1.0
925,140.024,10001475.0,0.000375,0.0,0.0,0.999625,1.0,1.0
926,140.016,10001350.0,0.00025,0.0,0.0,0.99975,1.0,1.0
927,140.024,10001475.0,0.000375,0.0,0.0,0.999625,1.0,1.0
928,140.008,10001225.0,0.000125,0.0,0.0,0.999875,1.0,1.0
929,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
930,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
931,140.008,10001225.0,0.000125,0.0,0.0,0.999875,1.0,1.0
932,139.992,9999865.0,0.0,0.000125,0.00025,1.0,0.999875,0.99975
933,139.982,9998738.75,0.000125,0.000125,0.000125,0.999875,0.999875,0.999875
934,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
935,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
936,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
937,139.984,9999850.0,0.0,0.0,0.0,1.0,1.0,1.0
938,140.014,10001238.75,0.000125,0.000125,0.000125,0.999875,0.999875,0.999875
939,139.984,9999850.0,0.0,0.0,0.0,1.0,1.0,1.0
940,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
941,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
